adcode,name,longitude,latitude
371422105000,大柳镇,,
371422106000,大曹镇,,
371422107000,相衙镇,,
371422108000,时集镇,,
371422109000,张大庄镇,,
371422201000,刘营伍乡,,
371423000000,庆云县,,
371423001000,渤海路街道,,
371423100000,庆云镇,,
371423101000,常家镇,,
371423102000,尚堂镇,,
371423103000,崔口镇,,
371423104000,东辛店镇,,
371423200000,严务乡,,
371423202000,中丁乡,,
371423203000,徐园子乡,,
371424000000,临邑县,,
371424001000,临盘街道,,
371424002000,邢侗街道,,
371424003000,恒源街道,,
371424100000,临邑镇,,
371424102000,临南镇,,
371424103000,德平镇,,
371424104000,林子镇,,
371424105000,兴隆镇,,
371424106000,孟寺镇,,
371424107000,翟家镇,,
371424108000,理合务镇,,
371424200000,宿安乡,,
371425000000,齐河县,,
371425001000,晏城街道,,
371425002000,晏北街道,,
371425101000,表白寺镇,,
371425102000,焦庙镇,,
371425103000,赵官镇,,
371425104000,祝阿镇,,
371425105000,仁里集镇,,
371425106000,潘店镇,,
371425107000,胡官屯镇,,
371425108000,宣章屯镇,,
371425109000,马集镇,,
371425110000,华店镇,,
371425111000,刘桥镇,,
371425201000,安头乡,,
371425204000,大黄乡,,
371426000000,平原县,,
371426001000,龙门街道,,
371426002000,桃园街道,,
371426003000,德原街道,,
371426101000,王凤楼镇,,
371426102000,前曹镇,,
371426103000,恩城镇,,
371426104000,王庙镇,,
371426105000,王杲铺镇,,
371426106000,张华镇,,
371426107000,腰站镇,,
371426108000,王打卦镇,,
371426202000,三唐乡,,
371427000000,夏津县,,
371427001000,银城街道,,
371427002000,北城街道,,
371427100000,南城镇,,
371427101000,苏留庄镇,,
371427102000,新盛店镇,,
371427103000,雷集镇,,
371427104000,郑保屯镇,,
371427105000,白马湖镇,,
371427106000,东李官屯镇,,
371427107000,宋楼镇,,
371427108000,香赵庄镇,,
371427109000,双庙镇,,
371427200000,渡口驿乡,,
371427204000,田庄乡,,
371428000000,武城县,,
371428001000,广运街道,,
371428100000,武城镇,,
371428101000,老城镇,,
371428104000,郝王庄镇,,
371428105000,鲁权屯镇,,
371428106000,四女寺镇,,
371428107000,甲马营镇,,
371428108000,李家户镇,,
371481000000,乐陵市,,
371481001000,市中街道,,
371481002000,胡家街道,,
371481003000,云红街道,,
371481004000,郭家街道,,
371481100000,杨安镇,,
371481101000,朱集镇,,
371481102000,黄夹镇,,
371481103000,丁坞镇,,
371481104000,花园镇,,
371481105000,郑店镇,,
371481106000,化楼镇,,
371481107000,孔镇镇,,
371481108000,铁营镇,,
371481200000,西段乡,,
371481201000,大孙乡,,
371481203000,寨头堡乡,,
371482000000,禹城市,,
371482001000,市中街道,,
371482003000,禹兴街道,,
371482100000,伦镇,,
371482101000,房寺镇,,
371482102000,张庄镇,,
371482103000,辛店镇,,
371482104000,安仁镇,,
371482105000,辛寨镇,,
371482106000,梁家镇,,
371482107000,十里望回族镇,,
371482108000,莒镇,,
371500000000,聊城市,,
371502000000,东昌府区,,
371502001000,古楼街道,,
371502002000,新区街道,,
371502003000,柳园街道,,
371502004000,湖西街道,,
371502005000,凤凰街道,,
371502006000,闫寺街道,,
371502008000,道口铺街道,,
371502009000,东城街道,,
371502010000,蒋官屯街道,,
371502011000,北城街道,,
371502102000,沙镇镇,,
371502103000,侯营镇,,
371502104000,堂邑镇,,
371502105000,梁水镇,,
371502106000,斗虎屯镇,,
371502108000,张炉集镇,,
371502109000,于集镇,,
371502110000,郑家镇,,
371502112000,朱老庄镇,,
371502113000,许营镇,,
371502114000,顾官屯镇,,
371502115000,韩集镇,,
371502116000,广平镇,,
371503000000,茌平区,,
371503001000,振兴街道,,
371503002000,信发街道,,
371503003000,温陈街道,,
371503101000,乐平铺镇,,
371503102000,冯官屯镇,,
371503103000,菜屯镇,,
371503104000,博平镇,,
371503105000,杜郎口镇,,
371503106000,韩屯镇,,
371503107000,胡屯镇,,
371503108000,肖家庄镇,,
371503109000,贾寨镇,,
371503110000,洪官屯镇,,
371503208000,杨官屯乡,,
371521000000,阳谷县,,
371521001000,博济桥街道,,
371521002000,狮子楼街道,,
371521003000,侨润街道,,
371521101000,阿城镇,,
371521102000,七级镇,,
371521103000,安乐镇,,
371521104000,寿张镇,,
371521105000,张秋镇,,
371521106000,阎楼镇,,
371521108000,石佛镇,,
371521109000,李台镇,,
371521111000,十五里园镇,,
371521112000,定水镇,,
371521113000,西湖镇,,
371521114000,郭屯镇,,
371521115000,高庙王镇,,
371521116000,金斗营镇,,
371521203000,大布乡,,
371522000000,莘县,,
371522001000,莘州街道,,
371522002000,莘亭街道,,
371522003000,东鲁街道,,
371522004000,燕塔街道,,
371522101000,张鲁回族镇,,
371522102000,朝城镇,,
371522103000,观城镇,,
371522104000,古城镇,,
371522105000,大张家镇,,
371522106000,古云镇,,
371522107000,十八里铺镇,,
371522109000,燕店镇,,
371522110000,董杜庄镇,,
371522111000,王奉镇,,
371522112000,樱桃园镇,,
371522113000,河店镇,,
371522114000,妹冢镇,,
371522115000,魏庄镇,,
371522116000,张寨镇,,
371522117000,大王寨镇,,
371522118000,徐庄镇,,
371522119000,王庄集镇,,
371522120000,柿子园镇,,
371522121000,俎店镇,,
371524000000,东阿县,,
371524001000,铜城街道,,
371524002000,新城街道,,
371524101000,刘集镇,,
371524102000,牛角店镇,,
371524103000,大桥镇,,
371524104000,高集镇,,
371524105000,姜楼镇,,
371524106000,陈集镇,,
371524107000,姚寨镇,,
371524108000,鱼山镇,,
371525000000,冠县,,
371525001000,清泉街道,,
371525002000,崇文街道,,
371525003000,烟庄街道,,
371525101000,贾镇,,
371525102000,桑阿镇,,
371525103000,柳林镇,,
371525104000,清水镇,,
371525105000,东古城镇,,
371525106000,北馆陶镇,,
371525107000,店子镇,,
371525108000,定远寨镇,,
371525109000,辛集镇,,
371525110000,梁堂镇,,
371525111000,范寨镇,,
371525112000,甘官屯镇,,
371525200000,斜店乡,,
371525206000,兰沃乡,,
371525209000,万善乡,,
371526000000,高唐县,,
371526001000,鱼邱湖街道,,
371526002000,人和街道,,
371526003000,汇鑫街道,,
371526101000,梁村镇,,
371526102000,尹集镇,,
371526103000,清平镇,,
371526104000,固河镇,,
371526105000,三十里铺镇,,
371526106000,琉璃寺镇,,
371526107000,赵寨子镇,,
371526108000,姜店镇,,
371526109000,杨屯镇,,
371581000000,临清市,,
371581001000,青年路街道,,
371581002000,新华路街道,,
371581003000,先锋路街道,,
371581004000,大辛庄街道,,
371581101000,松林镇,,
371581102000,老赵庄镇,,
371581103000,康庄镇,,
371581104000,魏湾镇,,
371581105000,刘垓子镇,,
371581107000,八岔路镇,,
371581108000,潘庄镇,,
371581109000,烟店镇,,
371581110000,唐园镇,,
371581111000,金郝庄镇,,
371581112000,戴湾镇,,
371581113000,尚店镇,,
371600000000,滨州市,,
371602000000,滨城区,,
371602001000,市中街道,,
371602002000,市西街道,,
371602003000,北镇街道,,
371602004000,市东街道,,
371602005000,彭李街道,,
371602007000,滨北街道,,
371602009000,梁才街道,,
371602010000,青田街道,,
371602011000,小营街道,,
371602012000,杜店街道,,
371602013000,沙河街道,,
371602014000,里则街道,,
371602101000,杨柳雪镇,,
371602105000,三河湖镇,,
371602203000,秦皇台乡,,
371603000000,沾化区,,
371603001000,富国街道,,
371603002000,富源街道,,
371603100000,下洼镇,,
371603101000,古城镇,,
371603102000,冯家镇,,
371603103000,泊头镇,,
371603104000,大高镇,,
371603105000,黄升镇,,
371603106000,滨海镇,,
371603200000,下河乡,,
371603201000,利国乡,,
371621000000,惠民县,,
371621001000,孙武街道,,
371621003000,何坊街道,,
371621101000,石庙镇,,
371621102000,桑落墅镇,,
371621103000,淄角镇,,
371621104000,胡集镇,,
371621105000,李庄镇,,
371621107000,麻店镇,,
371621108000,魏集镇,,
371621109000,清河镇,,
371621111000,姜楼镇,,
371621113000,辛店镇,,
371621114000,大年陈镇,,
371621115000,皂户李镇,,
371622000000,阳信县,,
371622001000,信城街道,,
371622002000,金阳街道,,
371622101000,商店镇,,
371622102000,温店镇,,
371622103000,河流镇,,
371622104000,翟王镇,,
371622105000,流坡坞镇,,
371622106000,水落坡镇,,
371622107000,劳店镇,,
371622204000,洋湖乡,,
371623000000,无棣县,,
371623001000,海丰街道,,
371623002000,棣丰街道,,
371623101000,水湾镇,,
371623102000,碣石山镇,,
371623103000,小泊头镇,,
371623104000,埕口镇,,
371623106000,车王镇,,
371623107000,柳堡镇,,
371623108000,佘家镇,,
371623109000,信阳镇,,
371623110000,西小王镇,,
371623111000,马山子镇,,
371625000000,博兴县,,
371625001000,博昌街道,,
371625002000,城东街道,,
371625003000,锦秋街道,,
371625101000,曹王镇,,
371625102000,兴福镇,,
371625103000,陈户镇,,
371625104000,湖滨镇,,
371625106000,店子镇,,
371625107000,吕艺镇,,
371625108000,纯化镇,,
371625109000,庞家镇,,
371625110000,乔庄镇,,
371681000000,邹平市,,
371681001000,黛溪街道,,
371681002000,黄山街道,,
371681003000,高新街道,,
371681004000,好生街道,,
371681005000,西董街道,,
371681101000,长山镇,,
371681102000,魏桥镇,,
371681105000,临池镇,,
371681108000,焦桥镇,,
371681109000,韩店镇,,
371681110000,孙镇,,
371681111000,九户镇,,
371681112000,青阳镇,,
371681113000,明集镇,,
371681114000,台子镇,,
371681115000,码头镇,,
371700000000,菏泽市,,
371702000000,牡丹区,,
371702001000,东城街道,,
371702002000,西城街道,,
371702003000,南城街道,,
371702004000,北城街道,,
371702005000,牡丹街道,,
371702009000,万福街道,,
371702010000,何楼街道,,
371702011000,丹阳街道,,
371702012000,岳程街道,,
371702013000,佃户屯街道,,
371702014000,皇镇街道,,
371702100000,沙土镇,,
371702101000,吴店镇,,
371702102000,王浩屯镇,,
371702103000,黄堽镇,,
371702104000,都司镇,,
371702105000,高庄镇,,
371702106000,小留镇,,
371702107000,李村镇,,
371702108000,马岭岗镇,,
371702109000,安兴镇,,
371702110000,大黄集镇,,
371702111000,吕陵镇,,
371702112000,胡集镇,,
371703000000,定陶区,,
371703001000,天中街道,,
371703002000,滨河街道,,
371703101000,陈集镇,,
371703102000,冉堌镇,,
371703103000,张湾镇,,
371703104000,黄店镇,,
371703105000,孟海镇,,
371703106000,马集镇,,
371703107000,半堤镇,,
371703108000,仿山镇,,
371703109000,杜堂镇,,
371703110000,南王店镇,,
371721000000,曹县,,
371721001000,青菏街道,,
371721002000,曹城街道,,
371721003000,磐石街道,,
371721004000,郑庄街道,,
371721005000,倪集街道,,
371721101000,庄寨镇,,
371721102000,普连集镇,,
371721103000,青堌集镇,,
371721105000,韩集镇,,
371721106000,砖庙镇,,
371721107000,古营集镇,,
371721108000,魏湾镇,,
371721109000,侯集回族镇,,
371721110000,苏集镇,,
371721111000,孙老家镇,,
371721112000,阎店楼镇,,
371721113000,梁堤头镇,,
371721114000,安蔡楼镇,,
371721115000,邵庄镇,,
371721116000,王集镇,,
371721118000,青岗集镇,,
371721120000,常乐集镇,,
371721121000,大集镇,,
371721122000,仵楼镇,,
371721123000,楼庄镇,,
371721124000,朱洪庙镇,,
371722000000,单县,,
371722001000,南城街道,,
371722002000,北城街道,,
371722003000,园艺街道,,
371722004000,东城街道,,
371722101000,郭村镇,,
371722102000,黄岗镇,,
371722103000,终兴镇,,
371722105000,高韦庄镇,,
371722106000,徐寨镇,,
371722107000,蔡堂镇,,
371722108000,朱集镇,,
371722109000,李新庄镇,,
371722110000,浮岗镇,,
371722111000,莱河镇,,
371722112000,时楼镇,,
371722113000,杨楼镇,,
371722114000,张集镇,,
371722115000,龙王庙镇,,
371722116000,谢集镇,,
371722117000,李田楼镇,,
371722201000,高老家乡,,
371722202000,曹庄乡,,
371723000000,成武县,,
371723001000,文亭街道,,
371723002000,永昌街道,,
371723101000,大田集镇,,
371723102000,天宫庙镇,,
371723103000,汶上集镇,,
371723104000,南鲁集镇,,
371723105000,伯乐集镇,,
371723106000,苟村集镇,,
371723107000,白浮图镇,,
371723108000,孙寺镇,,
371723109000,九女集镇,,
371723110000,党集镇,,
371723111000,张楼镇,,
371724000000,巨野县,,
371724001000,永丰街道,,
371724002000,凤凰街道,,
371724101000,龙固镇,,
371724102000,大义镇,,
371724103000,柳林镇,,
371724104000,章缝镇,,
371724105000,大谢集镇,,
371724106000,独山镇,,
371724107000,麒麟镇,,
371724108000,核桃园镇,,
371724109000,田庄镇,,
371724110000,太平镇,,
371724111000,万丰镇,,
371724112000,陶庙镇,,
371724113000,董官屯镇,,
371724114000,田桥镇,,
371724115000,营里镇,,
371725000000,郓城县,,
371725001000,郓州街道,,
371725002000,唐塔街道,,
371725003000,丁里长街道,,
371725004000,张营街道,,
371725101000,黄安镇,,
371725102000,杨庄集镇,,
371725103000,侯咽集镇,,
371725104000,武安镇,,
371725105000,郭屯镇,,
371725107000,玉皇庙镇,,
371725108000,程屯镇,,
371725109000,随官屯镇,,
371725111000,潘渡镇,,
371725112000,双桥镇,,
371725113000,南赵楼镇,,
371725114000,黄泥冈镇,,
371725115000,唐庙镇,,
371725116000,李集镇,,
371725117000,黄集镇,,
371725118000,张鲁集镇,,
371725208000,水堡乡,,
371725209000,陈坡乡,,
371726000000,鄄城县,,
371726001000,陈王街道,,
371726002000,古泉街道,,
371726101000,什集镇,,
371726102000,红船镇,,
371726103000,旧城镇,,
371726104000,阎什镇,,
371726105000,箕山镇,,
371726106000,李进士堂镇,,
371726107000,董口镇,,
371726108000,临濮镇,,
371726109000,彭楼镇,,
371726110000,凤凰镇,,
371726111000,郑营镇,,
371726112000,大埝镇,,
371726113000,引马镇,,
371726114000,左营镇,,
371726115000,富春镇,,
371728000000,东明县,,
371728001000,城关街道,,
371728002000,渔沃街道,,
371728101000,东明集镇,,
371728102000,刘楼镇,,
371728103000,陆圈镇,,
371728104000,马头镇,,
371728105000,三春集镇,,
371728106000,大屯镇,,
371728107000,武胜桥镇,,
371728108000,菜园集镇,,
371728109000,沙窝镇,,
371728110000,小井镇,,
371728204000,长兴集乡,,
371728205000,焦园乡,,
410000000000,河南省,,
410100000000,郑州市,,
410102000000,中原区,,
410102001000,林山寨街道,,
410102002000,建设路街道,,
410102003000,棉纺路街道,,
410102004000,秦岭路街道,,
410102005000,桐柏路街道,,
410102006000,三官庙街道,,
410102007000,绿东村街道,,
410102008000,汝河路街道,,
410102009000,航海西路街道,,
410102010000,中原西路街道,,
410102011000,须水街道,,
410102012000,西流湖街道,,
410102100000,石佛镇,,
410102200000,沟赵乡,,
410103000000,二七区,,
410103001000,淮河路街道,,
410103002000,解放路街道,,
410103003000,铭功路街道,,
410103004000,一马路街道,,
410103005000,蜜蜂张街道,,
410103006000,五里堡街道,,
410103007000,大学路街道,,
410103008000,建中街街道,,
410103009000,福华街街道,,
410103010000,德化街街道,,
410103011000,嵩山路街道,,
410103012000,长江路街道,,
410103013000,京广路街道,,
410103015000,侯寨街道,,
410103100000,马寨镇,,
410104000000,管城回族区,,
410104001000,北下街街道,,
410104002000,西大街街道,,
410104003000,南关街道,,
410104004000,城东路街道,,
410104005000,东大街街道,,
410104006000,二里岗街道,,
410104007000,陇海马路街道,,
410104008000,紫荆山南路街道,,
410104009000,航海东路街道,,
410104010000,十八里河街道,,
410104011000,南曹街道,,
410104202000,圃田乡,,
410104560000,明湖街道,,
410104561000,潮河街道,,
410104562000,京航街道,,
410104570000,商都路街道,,
410105000000,金水区,,
410105001000,经八路街道,,
410105002000,花园路街道,,
410105003000,人民路街道,,
410105004000,杜岭街道,,
410105005000,大石桥街道,,
410105006000,南阳路街道,,
410105007000,南阳新村街道,,
410105008000,文化路街道,,
410105009000,丰产路街道,,
410105010000,东风路街道,,
410105011000,北林路街道,,
410105012000,未来路街道,,
410105015000,凤凰台街道,,
410105016000,兴达路街道,,
410105017000,国基路街道,,
410105018000,杨金路街道,,
410105019000,丰庆路街道,,
410105020000,祭城路街道,,
410105021000,龙子湖街道,,
410106000000,上街区,,
410106001000,济源路街道,,
410106002000,中心路街道,,
410106003000,新安路街道,,
410106004000,工业路街道,,
410106100000,峡窝镇,,
410108000000,惠济区,,
410108011000,新城街道,,
410108012000,刘寨街道,,
410108013000,老鸦陈街道,,
410108014000,长兴路街道,,
410108015000,迎宾路街道,,
410108016000,大河路街道,,
410108105000,古荥镇,,
410108106000,花园口镇,,
410122000000,中牟县,,
410122001000,青年路街道,,
410122002000,东风路街道,,
410122003000,广惠街街道,,
410122004000,前程街道,,
410122005000,祥云街道,,
410122101000,韩寺镇,,
410122102000,官渡镇,,
410122103000,狼城岗镇,,
410122104000,万滩镇,,
410122105000,白沙镇,,
410122106000,郑庵镇,,
410122107000,九龙镇,,
410122108000,张庄镇,,
410122109000,黄店镇,,
410122110000,大孟镇,,
410122111000,刘集镇,,
410122112000,八岗镇,,
410122113000,雁鸣湖镇,,
410122114000,三官庙镇,,
410122115000,姚家镇,,
410122208000,刁家乡,,
410181000000,巩义市,,
410181001000,新华路街道,,
410181002000,杜甫路街道,,
410181003000,永安路街道,,
410181004000,紫荆路街道,,
410181005000,孝义街道,,
410181100000,米河镇,,
410181101000,新中镇,,
410181102000,小关镇,,
410181103000,竹林镇,,
410181104000,大峪沟镇,,
410181105000,河洛镇,,
410181106000,站街镇,,
410181108000,康店镇,,
410181110000,北山口镇,,
410181111000,西村镇,,
410181112000,芝田镇,,
410181113000,回郭镇,,
410181114000,鲁庄镇,,
410181115000,夹津口镇,,
410181116000,涉村镇,,
410182000000,荥阳市,,
410182001000,索河街道,,
410182002000,京城路街道,,
410182101000,乔楼镇,,
410182102000,豫龙镇,,
410182103000,广武镇,,
410182104000,王村镇,,
410182105000,汜水镇,,
410182106000,高山镇,,
410182108000,刘河镇,,
410182109000,崔庙镇,,
410182110000,贾峪镇,,
410182200000,城关乡,,
410182201000,高村乡,,
410182204000,金寨回族乡,,
410183000000,新密市,,
410183001000,青屏街街道,,
410183002000,新华路街道,,
410183003000,西大街街道,,
410183100000,城关镇,,
410183101000,米村镇,,
410183102000,牛店镇,,
410183103000,平陌镇,,
410183104000,超化镇,,
410183105000,苟堂镇,,
410183106000,大隗镇,,
410183107000,刘寨镇,,
410183108000,白寨镇,,
410183109000,岳村镇,,
410183110000,来集镇,,
410183111000,曲梁镇,,
410183200000,袁庄乡,,
410183401000,尖山风景区管理委员会,,
410183402000,郑州曲梁产业集聚区管理委员会,,
410184000000,新郑市,,
410184001000,新建路街道,,
410184002000,新华路街道,,
410184003000,新烟街街道,,
410184101000,新村镇,,
410184102000,辛店镇,,
410184103000,观音寺镇,,
410184104000,梨河镇,,
410184105000,和庄镇,,
410184106000,薛店镇,,
410184107000,孟庄镇,,
410184108000,郭店镇,,
410184109000,龙湖镇,,
410184200000,城关乡,,
410184202000,八千乡,,
410184203000,龙王乡,,
410185000000,登封市,,
410185001000,嵩阳街道,,
410185002000,少林街道,,
410185003000,中岳街道,,
410185004000,卢店街道,,
410185100000,大金店镇,,
410185101000,颍阳镇,,
410185103000,告成镇,,
410185105000,大冶镇,,
410185106000,宣化镇,,
410185107000,徐庄镇,,
410185108000,东华镇,,
410185109000,唐庄镇,,
410185202000,白坪乡,,
410185203000,君召乡,,
410185204000,石道乡,,
410200000000,开封市,,
410202000000,龙亭区,,
410202001000,北书店街道,,
410202002000,午朝门街道,,
410202003000,大兴街道,,
410202005000,北道门街道,,
410202006000,城西街道,,
410202007000,梁苑街道,,
410202008000,杏花营街道,,
410202200000,北郊乡,,
410202201000,柳园口乡,,
410202202000,水稻乡,,
410202203000,西郊乡,,
410202400000,杏花营农场,,
410203000000,顺河回族区,,
410203001000,清平街道,,
410203002000,铁塔街道,,
410203003000,曹门街道,,
410203004000,宋门街道,,
410203005000,工业街道,,
410203006000,苹果园街道,,
410203007000,东苑街道,,
410203008000,土柏岗街道,,
410204000000,鼓楼区,,
410204001000,相国寺街道,,
410204002000,新华街道,,
410204003000,卧龙街道,,
410204004000,州桥街道,,
410204005000,西司门街道,,
410204006000,五一街道,,
410204007000,南苑街道,,
410204008000,仙人庄街道,,
410205000000,禹王台区,,
410205001000,三里堡街道,,
410205002000,新门关街道,,
410205003000,繁塔街道,,
410205004000,官坊街道,,
410205005000,菜市街道,,
410205201000,南郊乡,,
410205202000,汪屯乡,,
410212000000,祥符区,,
410212001000,城关街道,,
410212101000,陈留镇,,
410212102000,仇楼镇,,
410212103000,八里湾镇,,
410212104000,曲兴镇,,
410212105000,朱仙镇,,
410212106000,罗王镇,,
410212200000,半坡店乡,,
410212202000,刘店乡,,
410212203000,袁坊乡,,
410212204000,杜良乡,,
410212205000,兴隆乡,,
410212206000,西姜寨乡,,
410212207000,万隆乡,,
410212208000,范村乡,,
410221000000,杞县,,
410221001000,金城街道,,
410221101000,五里河镇,,
410221102000,傅集镇,,
410221103000,圉镇镇,,
410221104000,高阳镇,,
410221105000,葛岗镇,,
410221106000,阳堌镇,,
410221107000,邢口镇,,
410221200000,裴村店乡,,
410221202000,宗店乡,,
410221203000,板木乡,,
410221204000,竹林乡,,
410221205000,官庄乡,,
410221206000,湖岗乡,,
410221207000,苏木乡,,
410221208000,沙沃乡,,
410221209000,平城乡,,
410221210000,泥沟乡,,
410221211000,柿园乡,,
410221212000,西寨乡,,
410221213000,城郊乡,,
410222000000,通许县,,
410222001000,咸平街道,,
410222101000,竖岗镇,,
410222102000,玉皇庙镇,,
410222103000,四所楼镇,,
410222104000,朱砂镇,,
410222105000,长智镇,,
410222200000,冯庄乡,,
410222201000,孙营乡,,
410222202000,大岗李乡,,
410222203000,邸阁乡,,
410222204000,练城乡,,
410222205000,厉庄乡,,
410223000000,尉氏县,,
410223001000,两湖街道,,
410223101000,洧川镇,,
410223102000,朱曲镇,,
410223103000,蔡庄镇,,
410223104000,永兴镇,,
410223105000,张市镇,,
410223106000,十八里镇,,
410223107000,水坡镇,,
410223108000,大营镇,,
410223109000,庄头镇,,
410223200000,邢庄乡,,
410223203000,大马乡,,
410223204000,岗李乡,,
410223205000,门楼任乡,,
410223206000,大桥乡,,
410223207000,南曹乡,,
410223208000,小陈乡,,
410225000000,兰考县,,
410225100000,城关镇,,
410225101000,堌阳镇,,
410225102000,南彰镇,,
410225103000,考城镇,,
410225104000,红庙镇,,
410225105000,谷营镇,,
410225106000,东坝头镇,,
410225107000,小宋镇,,
410225108000,仪封镇,,
410225200000,城关乡,,
410225201000,三义寨乡,,
410225206000,孟寨乡,,
410225207000,许河乡,,
410225208000,葡萄架乡,,
410225209000,阎楼乡,,
410300000000,洛阳市,,
410302000000,老城区,,
410302001000,西关街道,,
410302002000,西南隅街道,,
410302003000,西北隅街道,,
410302004000,东南隅街道,,
410302005000,东北隅街道,,
410302006000,南关街道,,
410302007000,洛浦街道,,
410302008000,邙山街道,,
410302009000,道北路街道,,
410303000000,西工区,,
410303001000,王城路街道,,
410303002000,金谷园街道,,
410303003000,西工街道,,
410303004000,邙岭路街道,,
410303006000,唐宫路街道,,
410303007000,汉屯路街道,,
410303008000,凯旋东路街道,,
410303009000,红山街道,,
410303010000,洛北街道,,
410304000000,瀍河回族区,,
410304001000,东关街道,,
410304002000,瀍西街道,,
410304003000,五股路街道,,
410304004000,北窑街道,,
410304005000,塔湾街道,,
410304006000,杨文街道,,
410304007000,华林街道,,
410304200000,瀍河回族乡,,
410305000000,涧西区,,
410305001000,湖北路街道,,
410305002000,天津路街道,,
410305003000,长春路街道,,
410305004000,南昌路街道,,
410305005000,长安路街道,,
410305006000,重庆路街道,,
410305007000,郑州路街道,,
410305008000,武汉路街道,,
410305009000,徐家营街道,,
410305010000,珠江路街道,,
410305011000,周山路街道,,
410305012000,工农街道,,
410305013000,瀛洲街道,,
410307000000,偃师区,,
410307004000,首阳山街道,,
410307005000,商城街道,,
410307006000,槐新街道,,
410307007000,伊洛街道,,
410307103000,翟镇镇,,
410307104000,岳滩镇,,
410307105000,顾县镇,,
410307106000,缑氏镇,,
410307107000,府店镇,,
410307108000,高龙镇,,
410307109000,山化镇,,
410307110000,大口镇,,
410307111000,邙岭镇,,
410308000000,孟津区,,
410308001000,西霞院街道,,
410308002000,康乐街道,,
410308003000,吉利街道,,
410308004000,河阳街道,,
410308100000,城关镇,,
410308101000,会盟镇,,
410308102000,平乐镇,,
410308103000,送庄镇,,
410308104000,白鹤镇,,
410308105000,朝阳镇,,
410308106000,麻屯镇,,
410308107000,小浪底镇,,
410308108000,横水镇,,
410308109000,常袋镇,,
410311000000,洛龙区,,
410311001000,定鼎门街道,,
410311002000,开元路街道,,
410311003000,关林街道,,
410311004000,太康东路街道,,
410311005000,古城街道,,
410311006000,科技园街道,,
410311007000,龙门街道,,
410311008000,龙门石窟街道,,
410311010000,辛店街道,,
410311102000,安乐镇,,
410311103000,白马寺镇,,
410311105000,李楼镇,,
410311106000,丰李镇,,
410311107000,寇店镇,,
410311108000,李村镇,,
410311109000,诸葛镇,,
410311110000,庞村镇,,
410311111000,佃庄镇,,
410323000000,新安县,,
410323100000,城关镇,,
410323101000,石寺镇,,
410323102000,五头镇,,
410323103000,磁涧镇,,
410323104000,铁门镇,,
410323105000,北冶镇,,
410323106000,南李村镇,,
410323107000,仓头镇,,
410323108000,石井镇,,
410323109000,正村镇,,
410323110000,青要山镇,,
410324000000,栾川县,,
410324001000,耕莘街道,,
410324101000,赤土店镇,,
410324102000,合峪镇,,
410324103000,潭头镇,,
410324104000,三川镇,,
410324105000,冷水镇,,
410324106000,陶湾镇,,
410324107000,石庙镇,,
410324108000,庙子镇,,
410324109000,狮子庙镇,,
410324110000,白土镇,,
410324111000,叫河镇,,
410324200000,栾川乡,,
410324203000,秋扒乡,,
410325000000,嵩县,,
410325100000,城关镇,,
410325101000,田湖镇,,
410325102000,旧县镇,,
410325103000,车村镇,,
410325104000,闫庄镇,,
410325107000,德亭镇,,
410325108000,大章镇,,
410325109000,白河镇,,
410325110000,纸房镇,,
410325111000,饭坡镇,,
410325112000,九皋镇,,
410325113000,陆浑镇,,
410325201000,大坪乡,,
410325203000,何村乡,,
410325209000,黄庄乡,,
410325210000,木植街乡,,
410326000000,汝阳县,,
410326100000,城关镇,,
410326101000,上店镇,,
410326102000,付店镇,,
410326103000,小店镇,,
410326104000,刘店镇,,
410326105000,内埠镇,,
410326106000,三屯镇,,
410326107000,陶营镇,,
410326200000,柏树乡,,
410326202000,十八盘乡,,
410326203000,靳村乡,,
410326204000,王坪乡,,
410326209000,蔡店乡,,
410326400000,大安工业园区,,
410327000000,宜阳县,,
410327100000,城关镇,,
410327102000,柳泉镇,,
410327103000,韩城镇,,
410327104000,白杨镇,,
410327105000,香鹿山镇,,
410327106000,锦屏镇,,
410327107000,三乡镇,,
410327108000,张坞镇,,
410327109000,莲庄镇,,
410327111000,赵堡镇,,
410327112000,樊村镇,,
410327113000,高村镇,,
410327203000,盐镇乡,,
410327208000,花果山乡,,
410327209000,上观乡,,
410327212000,董王庄乡,,
410328000000,洛宁县,,
410328100000,城关镇,,
410328101000,王范回族镇,,
410328102000,上戈镇,,
410328103000,下峪镇,,
410328104000,河底镇,,
410328105000,兴华镇,,
410328106000,东宋镇,,
410328107000,马店镇,,
410328108000,故县镇,,
410328109000,赵村镇,,
410328110000,长水镇,,
410328111000,景阳镇,,
410328200000,城郊乡,,
410328205000,小界乡,,
410328209000,罗岭乡,,
410328213000,底张乡,,
410328216000,陈吴乡,,
410328217000,涧口乡,,
410329000000,伊川县,,
410329001000,城关街道,,
410329002000,河滨街道,,
410329101000,鸣皋镇,,
410329102000,水寨镇,,
410329103000,彭婆镇,,
410329104000,白沙镇,,
410329105000,江左镇,,
410329106000,高山镇,,
410329107000,吕店镇,,
410329108000,半坡镇,,
410329109000,酒后镇,,
410329110000,白元镇,,
410329111000,葛寨镇,,
410329112000,鸦岭镇,,
410329203000,平等乡,,
410400000000,平顶山市,,
410402000000,新华区,,
410402001000,曙光街街道,,
410402002000,光明路街道,,
410402003000,中兴路街道,,
